"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.34520978855541e-84,0.574376597708269,0.633,0.542,9.11703475772893e-80,"4","BNIP3L"
1.68535654439385e-83,0.563781117456614,0.673,0.616,4.59327072609099e-79,"4","NME3"
2.16910131349829e-83,0.945684927579924,0.396,0.271,5.91166871980824e-79,"4","CAV1"
3.76419631168719e-83,0.406351690194892,0.829,0.796,1.02589406278723e-78,"4","EPB41L4A-AS1"
5.79626955981508e-83,0.17582963403317,1,1,1.579715305832e-78,"4","RPS15A"
1.18894995764406e-82,0.945945050157628,0.433,0.324,3.24036421456312e-78,"4","PDCD4"
5.91525789609459e-81,0.678278392639305,0.549,0.454,1.61214438700162e-76,"4","TNIP1"
2.16362920062503e-80,0.851836783106714,0.476,0.376,5.89675502338346e-76,"4","BTBD3"
6.56838270968788e-79,0.438514541034539,0.808,0.759,1.79014702369834e-74,"4","CD151"
1.04203348263963e-78,0.163942373180429,1,1,2.83995805358606e-74,"4","RPL13"
5.93042269746705e-78,0.312210160073959,0.848,0.816,1.61627740196767e-73,"4","SPINT1"
7.98567080985276e-78,1.17331678340985,0.312,0.204,2.17641472251727e-73,"4","ANAPC4"
6.2797984764772e-77,0.872244722947684,0.444,0.336,1.7114962767791e-72,"4","ESPN"
1.49461761641928e-76,0.200894812328151,1,0.999,4.07343085178911e-72,"4","RPL37"
1.21669236323193e-75,0.987499818185062,0.369,0.256,3.31597336675229e-71,"4","LRRC75A"
6.64146212303964e-75,0.504301176879744,0.767,0.733,1.81006408701322e-70,"4","TNFRSF12A"
1.18761335054719e-73,0.167647120376001,1,1,3.23672142558131e-69,"4","RPS3A"
5.11558255568948e-72,0.20149626118221,0.999,0.997,1.39420086972761e-67,"4","RPS5"
1.07062342053275e-70,1.03790228808061,0.404,0.315,2.91787707031995e-66,"4","ZBTB38"
1.13927911765991e-69,1.15854046702364,0.359,0.264,3.10499130727033e-65,"4","DUSP11"
1.08905993207948e-67,0.274636722432121,0.942,0.927,2.96812393888941e-63,"4","SNHG8"
8.25948596699408e-67,0.475141151013803,0.658,0.601,2.25104030544457e-62,"4","GSN"
1.40966948283213e-66,0.277594214374541,0.933,0.904,3.84191320851069e-62,"4","ATP5D"
5.08331459807416e-66,0.26904893413405,0.961,0.946,1.38540656055913e-61,"4","RPS10"
1.15252466029416e-65,0.416026074729866,0.777,0.773,3.14109070916571e-61,"4","RABAC1"
2.61598991894257e-65,0.64107122155551,0.548,0.465,7.12961892508608e-61,"4","AP1S2"
3.85895580449549e-63,0.360877449560242,0.871,0.872,1.0517198149572e-58,"4","PGK1"
5.01761001265195e-63,0.456365822816504,0.78,0.757,1.36749943284816e-58,"4","BNIP3"
2.94206523080428e-62,0.686337132856126,0.53,0.455,8.01830458003399e-58,"4","TPD52L1"
1.0593508032751e-61,0.175455737552144,1,0.998,2.88715467924596e-57,"4","RPL5"
3.76886662270701e-61,0.193146228478449,0.995,0.992,1.02716690935257e-56,"4","RPS26"
5.37249653338432e-61,0.750540859680394,0.749,0.72,1.46422020520856e-56,"4","MGST1"
7.09582323990073e-61,0.583591705939724,0.615,0.576,1.93389566580254e-56,"4","CNDP2"
7.68230099065426e-61,0.703882979670303,0.517,0.449,2.09373431199291e-56,"4","MAP4"
1.15619144575572e-60,0.547061592067305,0.652,0.61,3.15108416626264e-56,"4","SPRY1"
1.42862910473814e-60,0.860281063003141,0.454,0.379,3.89358576205334e-56,"4","PAM"
3.33043812429906e-60,0.888453428757457,0.301,0.199,9.07677606396466e-56,"4","SPAG4"
3.99948723293705e-59,0.572107048701581,0.594,0.542,1.09002025046466e-54,"4","MBP"
6.79873477892856e-59,0.296936038150004,0.887,0.879,1.85292717664919e-54,"4","RSL24D1"
3.56966165197386e-58,0.310178904001696,0.926,0.935,9.72875586628956e-54,"4","CST3"
2.21620325602853e-57,0.151908350516058,1,1,6.04004035398016e-53,"4","RPL8"
4.05883277854959e-57,0.139003409202056,1,1,1.10619428546591e-52,"4","RPL28"
2.95166385269669e-56,1.13643011075166,0.3,0.213,8.04446466413957e-52,"4","FURIN"
5.57105213149145e-56,0.567602866290281,0.576,0.526,1.51833454791668e-51,"4","FAM177A1"
8.79682148277239e-56,0.175157885421537,1,1,2.39748572691479e-51,"4","RPS12"
1.75103881736325e-55,0.560903740739161,0.449,0.347,4.77228119284179e-51,"4","BIRC3"
1.37143925128609e-53,0.40424154271894,0.733,0.722,3.7377205354551e-49,"4","EIF2S3"
2.02377585458983e-53,0.616328997467811,0.55,0.501,5.51559871409911e-49,"4","ZMYND8"
3.35430436522661e-53,0.562982745725799,0.585,0.546,9.14182111698861e-49,"4","TMEM134"
3.76898809570091e-53,0.697222449098126,0.38,0.285,1.02720001560233e-48,"4","USP53"
5.27705548391986e-53,0.371315516690914,0.538,0.462,1.43820870158752e-48,"4","GSTM3"
8.70176041798431e-53,0.146424676615784,0.984,0.976,2.37157778431744e-48,"4","ZFAS1"
1.87412785001687e-52,0.953712343300417,0.427,0.366,5.10774804243598e-48,"4","DUSP23"
1.88685525862886e-52,0.29037685659708,0.872,0.87,5.1424353218671e-48,"4","FKBP2"
3.61939072749554e-52,0.376822765569785,0.806,0.803,9.86428748871633e-48,"4","TPM3"
3.70788420724257e-52,0.614425326772867,0.45,0.36,1.01054676184189e-47,"4","RRAS"
8.70040849647635e-52,0.301944975062923,0.84,0.824,2.37120933162967e-47,"4","RPL36A"
2.58619441870227e-51,0.203456568268324,0.882,0.884,7.04841426873116e-47,"4","C4orf3"
4.92323862220631e-50,0.85169379617494,0.424,0.355,1.34177945409611e-45,"4","LINC00152"
1.51487609148549e-48,0.713737591280835,0.451,0.383,4.12864329973455e-44,"4","NFIC"
3.99200720632947e-48,0.646312086965124,0.519,0.477,1.08798164401303e-43,"4","VKORC1"
8.86080590150626e-48,0.319089239641162,0.892,0.895,2.41492404039652e-43,"4","MT-ND6"
2.15968885855942e-47,0.11644581363737,0.922,0.913,5.88601601511784e-43,"4","YBX3"
2.75139203166083e-47,0.825658711327832,0.378,0.302,7.49864384308842e-43,"4","SLC30A1"
5.95140643232015e-47,0.249768281807103,0.924,0.932,1.62199630906453e-42,"4","SRRM2"
2.34703117568775e-46,0.829317599952038,0.319,0.231,6.3965987662194e-42,"4","MIR210HG"
2.36608703010204e-46,0.293274732433732,0.849,0.844,6.4485335918401e-42,"4","NDUFA11"
8.53136546539048e-46,0.184732067183838,0.984,0.988,2.32513834393752e-41,"4","HSP90B1"
1.17842177004214e-45,0.596233863867997,0.509,0.458,3.21167069207285e-41,"4","SLC25A29"
1.3036187030965e-45,0.242174107905852,0.985,0.987,3.5528824134192e-41,"4","KRT19"
3.41427863496831e-45,0.150861638254828,1,0.999,9.30527499174265e-41,"4","RPL36"
7.78657560025744e-45,0.578734522930869,0.651,0.633,2.12215331409416e-40,"4","CD74"
2.0084745309142e-44,0.140659493603767,1,1,5.47389648655355e-40,"4","RPS15"
4.64873510057614e-44,0.458098908272428,0.633,0.615,1.26696626431102e-39,"4","TST"
9.53768125573595e-44,0.472679485139393,0.637,0.615,2.59939964943827e-39,"4","MGST2"
2.23903838646266e-43,0.347988179632394,0.78,0.788,6.10227521846532e-39,"4","N4BP2L2"
8.03273806971043e-43,0.550515258426852,0.601,0.569,2.18924243351888e-38,"4","MARCKS"
1.08859048242909e-42,0.353352883157799,0.739,0.708,2.96684450081225e-38,"4","MZT2A"
1.61923094254403e-42,0.479704753905682,0.538,0.473,4.41305201080951e-38,"4","YPEL3"
3.68733719917885e-42,0.52928045396924,0.585,0.572,1.0049468802642e-37,"4","ZNF593"
6.45464579612552e-42,0.216796127863144,0.926,0.935,1.75914916527605e-37,"4","GNG5"
6.73304522452949e-41,0.159632264596519,1,0.999,1.83502414549327e-36,"4","RPS28"
3.08611747923759e-40,0.326098097809405,0.653,0.622,8.41090457791412e-36,"4","HLA-E"
4.11505850564939e-40,0.213746329766423,0.779,0.762,1.12151804512968e-35,"4","PNRC1"
4.75473777248997e-40,0.673847784761243,0.312,0.227,1.29585623251442e-35,"4","P4HA2"
5.03771788936088e-40,0.141196217122132,0.989,0.99,1.37297963356642e-35,"4","CYBA"
6.959292353535e-40,0.294227422907689,0.801,0.796,1.89668553803243e-35,"4","RGS10"
8.45241686487884e-40,0.262731947142263,0.861,0.852,2.30362169235408e-35,"4","NSA2"
8.65337780780378e-40,0.14947596471403,0.989,0.99,2.35839158773884e-35,"4","COX4I1"
9.4318867434168e-40,0.295504213881641,0.846,0.86,2.57056641305081e-35,"4","PRRC2C"
1.07239845113492e-39,0.74379772106605,0.404,0.342,2.92271473872311e-35,"4","ESR1"
2.37975420970571e-39,0.618717967235075,0.493,0.45,6.48578212313194e-35,"4","ARFGAP3"
2.45164953058334e-39,0.337512928458361,0.76,0.764,6.68172563065182e-35,"4","PGLS"
2.45651821230926e-39,0.195050157864997,0.977,0.983,6.69499473582766e-35,"4","MT-ND4L"
4.64785960226656e-39,0.130733091716736,0.998,0.997,1.26672765600173e-34,"4","COX7C"
5.92604937489859e-39,0.406861225668101,0.662,0.642,1.61508549663486e-34,"4","TCEAL4"
6.60957234476267e-39,0.538308700705194,0.515,0.454,1.80137284684162e-34,"4","CFI"
6.76633656931744e-39,0.862722191216041,0.342,0.277,1.84409736860177e-34,"4","ZDHHC9"
1.04649211160971e-38,0.2393264293535,0.889,0.883,2.8521096009811e-34,"4","WDR83OS"
1.3296977792708e-38,0.338367842456676,0.719,0.72,3.62395832762464e-34,"4","CDV3"
3.22008357393466e-38,0.520973628087561,0.57,0.528,8.77601577240154e-34,"4","SLC2A1"
6.06471546896761e-38,0.552214235766761,0.55,0.53,1.65287755391243e-33,"4","LAMP2"
6.51286522051386e-38,0.311187097435963,0.773,0.77,1.77501628719885e-33,"4","DDT"
1.51528798929138e-37,0.727737880870898,0.382,0.316,4.12976588601473e-33,"4","JAG1"
7.50052001143326e-37,0.252598667036933,0.758,0.728,2.04419172391602e-32,"4","ZFP36L1"
2.5438164613886e-36,0.188007871691623,0.951,0.963,6.93291738386849e-32,"4","TOMM7"
1.33770321654838e-35,0.773285147872712,0.369,0.309,3.64577634638096e-31,"4","SSFA2"
1.39198482156012e-35,0.727963871503103,0.456,0.414,3.79371543267994e-31,"4","PEG10"
1.40091517543948e-35,0.207303531553397,0.975,0.966,3.81805421914275e-31,"4","ENO1"
1.40366381559355e-35,0.862523318770701,0.358,0.3,3.82554536301865e-31,"4","SESN3"
1.60425955765277e-35,0.567183268591996,0.543,0.524,4.37224899842686e-31,"4","PLA2G12A"
7.73854410847248e-35,0.70154877541347,0.418,0.369,2.10906281132309e-30,"4","GRAMD3"
8.04306390885796e-35,0.359870864634285,0.501,0.422,2.19205663772015e-30,"4","SLC16A3"
1.19780811979992e-33,0.14026821734276,0.715,0.695,3.26450624970269e-29,"4","SERPINB1"
2.19854344973201e-33,0.617827322168389,0.457,0.418,5.99191031789963e-29,"4","PTPN12"
4.50502158192985e-33,0.683598060253885,0.385,0.326,1.22779858193916e-28,"4","ECE1"
4.79390440782002e-33,0.607114594661933,0.422,0.367,1.30653070730727e-28,"4","LIMS3"
1.5523027847543e-32,0.15264227118461,0.989,0.981,4.23064600956938e-28,"4","AC090498.1"
1.8074633354857e-32,0.136132438151587,0.918,0.839,4.92606057453273e-28,"4","CP"
1.88917555291752e-32,0.176854807019942,0.846,0.834,5.14875905192142e-28,"4","MYDGF"
2.07480509005937e-32,0.3381850156453,0.477,0.393,5.65467379244781e-28,"4","EGLN3"
4.8769199927069e-32,0.756960573996875,0.394,0.348,1.32915577481234e-27,"4","LRRC41"
1.6333178824285e-31,0.480042926002407,0.583,0.578,4.45144455677063e-27,"4","TPRKB"
1.77217681830676e-31,0.173178603441037,0.933,0.944,4.82989070061324e-27,"4","COX5B"
1.79851599255576e-31,0.107498080330544,1,1,4.90167548611147e-27,"4","RPS7"
2.06592189500505e-31,0.35441616029168,0.68,0.672,5.63046353264676e-27,"4","AHNAK"
3.01386474354686e-31,0.704578154309437,0.358,0.299,8.21398697206262e-27,"4","PLLP"
5.60479641940342e-31,0.475257049644368,0.535,0.503,1.52753121614421e-26,"4","TBC1D17"
6.66202628406561e-31,0.624928108851573,0.465,0.427,1.81566864345924e-26,"4","CCDC6"
7.78771693445811e-31,0.38625827569546,0.675,0.679,2.12246437331721e-26,"4","ATP1A1"
7.88262253863741e-31,0.320879423572158,0.673,0.665,2.14832994668024e-26,"4","CEBPB"
1.03231469139153e-30,0.520298010992267,0.53,0.511,2.81347045991848e-26,"4","LIMA1"
3.09005286473901e-30,0.336182335809233,0.7,0.712,8.42163007755971e-26,"4","SNX6"
1.21075635864059e-29,0.58414993411069,0.436,0.388,3.29979537983908e-25,"4","SEZ6L2"
3.59559131818843e-29,0.910710313868174,0.315,0.264,9.79942457859074e-25,"4","FYN"
1.36543403926904e-28,0.406171624479609,0.563,0.545,3.72135393062385e-24,"4","SLC25A36"
6.37210725956979e-28,0.295287472315001,0.722,0.731,1.73665411252315e-23,"4","MTCH1"
7.06708744902467e-28,0.712805100910508,0.412,0.375,1.92606401335718e-23,"4","SRGAP3"
1.60914757905252e-27,0.645998521516151,0.324,0.265,4.38557081194975e-23,"4","DGKH"
2.02066866041602e-27,0.416493049902076,0.534,0.481,5.50713036709781e-23,"4","SPON1"
3.19165462647446e-27,0.268890499600835,0.773,0.784,8.69853551899349e-23,"4","ATF4"
4.47631624496732e-27,0.156216362015546,0.957,0.962,1.21997522940339e-22,"4","ARPC3"
5.17095841231171e-27,0.432510769171427,0.575,0.56,1.40929300569143e-22,"4","ALCAM"
6.24672190335838e-27,0.456900401082878,0.817,0.844,1.70248158754129e-22,"4","CLU"
8.75143927221351e-27,0.243473517546249,0.758,0.765,2.38511725924907e-22,"4","TAF1D"
9.86233738022792e-27,0.280942344683419,0.707,0.714,2.68788142960732e-22,"4","DSP"
1.31591274481907e-26,0.356960111452849,0.646,0.653,3.58638859472991e-22,"4","CD2AP"
2.37515844710968e-26,0.469641137027859,0.501,0.474,6.47325683175273e-22,"4","BLVRB"
3.19917622837759e-26,0.210081088590641,0.874,0.869,8.71903489282027e-22,"4","SRSF5"
5.70557813248261e-26,0.458865445550572,0.596,0.598,1.55499826422681e-21,"4","DNAJC15"
9.41981099212388e-26,0.449717679733446,0.625,0.637,2.56727528779344e-21,"4","MTPN"
1.18734755371162e-25,0.157410652683521,0.944,0.95,3.23599702288566e-21,"4","CD9"
1.44517308654971e-25,0.102246453822148,0.772,0.772,3.93867473008259e-21,"4","CAST"
1.45080271654061e-25,0.537050138875219,0.488,0.473,3.95401772365977e-21,"4","UFL1"
2.56627348167996e-25,0.309404785816454,0.639,0.647,6.99412174697057e-21,"4","SQSTM1"
2.6957761865186e-25,0.112779237328556,0.998,0.996,7.34706841873779e-21,"4","RPL22"
4.25150861694659e-25,0.109392772222052,0.999,0.997,1.15870615846262e-20,"4","RPL41"
5.05150371203399e-25,0.559627823252582,0.327,0.274,1.37673682167774e-20,"4","S100A2"
5.54877055989314e-25,0.355807882139444,0.587,0.579,1.51226192839328e-20,"4","TRAM1"
6.23890967968455e-25,0.412711627616918,0.639,0.645,1.70035244410123e-20,"4","METTL9"
6.36225342161129e-25,0.698165306068563,0.376,0.339,1.73396854752594e-20,"4","ZFPM1"
8.36298996948728e-25,0.238716772086563,0.726,0.704,2.27924928628406e-20,"4","S100A16"
1.17019781252543e-24,0.679003064132245,0.362,0.315,3.1892571182568e-20,"4","PLCB1"
1.32625543272148e-24,0.656624872800134,0.354,0.305,3.61457655633912e-20,"4","MYOF"
2.07555912527173e-24,0.244553104414452,0.804,0.814,5.65672884001556e-20,"4","GLTSCR2"
4.52044448150471e-24,0.247685137915753,0.829,0.834,1.23200193898929e-19,"4","ENY2"
8.632960000509e-24,0.234953532229925,0.38,0.309,2.35282691853872e-19,"4","TGM2"
1.43047059205831e-23,0.511013065078211,0.499,0.49,3.89860455159572e-19,"4","TRAPPC6A"
1.55885585688898e-23,0.67627304452613,0.382,0.348,4.24850575236524e-19,"4","IL6ST"
2.52930759360378e-23,0.431046294444959,0.545,0.538,6.89337491560775e-19,"4","ARMCX3"
2.58686882411874e-23,0.244272584971614,0.848,0.847,7.05025229325323e-19,"4","IER3"
2.86181666707837e-23,0.322746782390111,0.622,0.628,7.7995951444554e-19,"4","HIF1A"
4.24531973157133e-23,0.318143116459851,0.651,0.659,1.15701943964245e-18,"4","MLLT4"
5.51254454501182e-23,0.464716854856157,0.506,0.489,1.50238889029752e-18,"4","KMT2C"
7.33225152450849e-23,0.103212662196389,1,1,1.99833183048954e-18,"4","RPS6"
9.93964721461193e-23,0.398530543210502,0.544,0.537,2.70895145187033e-18,"4","CPD"
1.17447514376108e-22,0.423296697786373,0.489,0.471,3.20091455680646e-18,"4","MKNK2"
4.30314872864657e-22,0.296421086779905,0.673,0.68,1.17278015450534e-17,"4","CAMLG"
4.91960129009539e-22,0.185755536382301,0.868,0.88,1.3407881356026e-17,"4","KDELR1"
6.09862457553185e-22,0.258563634342079,0.728,0.755,1.66211914181545e-17,"4","HEBP2"
6.58426799885718e-22,0.471724155255285,0.508,0.495,1.79447640040854e-17,"4","SPECC1"
4.20378212005044e-21,0.263207303580437,0.68,0.696,1.14569877899855e-16,"4","LAMTOR2"
5.71444892508846e-21,0.646201347711667,0.343,0.305,1.55741591004361e-16,"4","TSC22D3"
5.85457453402136e-21,0.113075726872696,1,0.999,1.59560574350218e-16,"4","RPL37A"
9.92333909790575e-21,0.427029999395217,0.542,0.543,2.70450683774323e-16,"4","MPHOSPH8"
1.51359315999344e-20,0.414722205819163,0.368,0.318,4.12514679824611e-16,"4","RHOV"
4.02960982472996e-20,0.67529684877425,0.325,0.286,1.0982298616319e-15,"4","MOAP1"
1.04100627113442e-19,0.800149681108453,0.323,0.289,2.83715849134976e-15,"4","PIK3R1"
1.63260794703977e-19,0.114112917626322,0.973,0.979,4.44950969886219e-15,"4","TCEB2"
1.99992253481491e-19,0.618937293867086,0.458,0.457,5.45058887638457e-15,"4","PAPSS1"
3.25278772198841e-19,0.295704514388525,0.662,0.682,8.86514765750721e-15,"4","C12orf57"
3.73553256223183e-19,0.441742334939421,0.485,0.466,1.01808204451066e-14,"4","KRTCAP3"
3.94994761501223e-19,0.143647719831623,0.91,0.915,1.07651872299543e-14,"4","OSTC"
4.63390924080909e-19,0.652308433085095,0.341,0.302,1.26292562449011e-14,"4","IRS1"
5.18660201976037e-19,0.623732676002883,0.346,0.311,1.41355651446549e-14,"4","ITGA6"
6.24094122059648e-19,0.396820213538922,0.562,0.574,1.70090612026136e-14,"4","LEPROT"
7.36570328684507e-19,0.572151384069421,0.428,0.414,2.00744877379675e-14,"4","NINJ1"
7.99142811855626e-19,0.656682371334986,0.355,0.322,2.17798381943132e-14,"4","CYB5R1"
9.17164740495048e-19,0.265884008528416,0.674,0.696,2.4996407837452e-14,"4","MFSD10"
1.22302712321818e-18,0.725051013090275,0.325,0.291,3.33323812161882e-14,"4","TMEM63A"
1.32319773030034e-18,0.695521771328744,0.329,0.293,3.60624309416056e-14,"4","GOLGA8B"
1.55808272622504e-18,0.261654329983506,0.677,0.688,4.24639866205372e-14,"4","IGBP1"
1.73248111412608e-18,0.483948016132962,0.547,0.555,4.72170402843923e-14,"4","HMGCR"
3.60861255120204e-18,0.1614518684313,0.884,0.903,9.83491264704604e-14,"4","C19orf53"
4.17315581161137e-18,0.102764024507136,0.999,0.995,1.13735188489656e-13,"4","RPS29"
4.99997991633658e-18,0.531490446257499,0.43,0.415,1.36269452639837e-13,"4","COL4A3BP"
6.12565147268869e-18,0.541995548041362,0.385,0.354,1.66948505236658e-13,"4","LIMS3L"
6.764822436797e-18,0.400210243961557,0.532,0.539,1.84368470692465e-13,"4","NENF"
1.11464592592208e-17,0.199956312447725,0.779,0.809,3.03785600650804e-13,"4","TCF25"
1.29542918577103e-17,0.270503212963879,0.694,0.718,3.53056270290037e-13,"4","ATOX1"
1.65824304656345e-17,0.125954661206122,0.934,0.954,4.51937559910402e-13,"4","TMEM258"
1.80385334320527e-17,0.331332363824586,0.446,0.405,4.91622190157165e-13,"4","SLC34A2"
3.48864868314491e-17,0.319632316560747,0.618,0.639,9.50796312104313e-13,"4","LINC00657"
4.01007002716387e-17,0.20519924022216,0.746,0.783,1.09290448520324e-12,"4","TMEM256"
4.71634153678652e-17,0.171229955177926,0.806,0.833,1.2853917224358e-12,"4","S100A13"
6.28952425713094e-17,0.108274290309098,0.764,0.75,1.71414694103847e-12,"4","KRT7"
9.4920433808887e-17,0.194766675846237,0.829,0.833,2.58696150302741e-12,"4","RPL22L1"
1.09129794146566e-16,0.540706355521577,0.431,0.42,2.97422340967051e-12,"4","TPBG"
1.28701548124819e-16,0.658335955263043,0.321,0.288,3.50763199259382e-12,"4","OXR1"
1.40981781681026e-16,0.326656202833738,0.591,0.606,3.84231747793467e-12,"4","RNF181"
3.42494643081258e-16,0.330289733794768,0.551,0.543,9.33434900253659e-12,"4","RBBP7"
6.03979249418569e-16,0.200530348883406,0.712,0.741,1.64608504636537e-11,"4","SYF2"
7.36250296445749e-16,0.206428670732584,0.7,0.714,2.00657655793324e-11,"4","GRN"
1.55233463639854e-15,0.518382517069325,0.402,0.385,4.23073281804059e-11,"4","FAM127A"
1.96760438325521e-15,0.46776601189595,0.44,0.433,5.36250898612375e-11,"4","SLC44A1"
2.2551722821306e-15,0.420901870566614,0.5,0.503,6.14624653771874e-11,"4","NOB1"
3.1794695664577e-15,0.714051598646692,0.372,0.353,8.66532635642382e-11,"4","RDH10"
3.61163973167764e-15,0.394411598346909,0.443,0.422,9.84316292471423e-11,"4","PARP14"
3.7770017894912e-15,0.448445044862757,0.489,0.489,1.02938406770793e-10,"4","PHLDA3"
4.10515815289705e-15,0.274662777130489,0.601,0.618,1.11881980299056e-10,"4","MMP24-AS1"
4.1202456110995e-15,0.237177014241998,0.697,0.725,1.12293173884906e-10,"4","ALKBH7"
4.51938596812226e-15,0.202335629519392,0.716,0.725,1.23171345175204e-10,"4","C6orf48"
5.40795854559632e-15,0.16255417974104,0.849,0.886,1.47388502201682e-10,"4","COX7A2L"
5.81792746967798e-15,0.55761204417647,0.302,0.264,1.58561795258604e-10,"4","TMEM120B"
1.22470345680627e-14,0.517210550620681,0.413,0.402,3.3378068011798e-10,"4","SMARCA1"
1.68273162777932e-14,0.118014123293715,0.942,0.945,4.58611677834976e-10,"4","MIF"
1.81531024028014e-14,0.348957532539859,0.51,0.486,4.9474465288595e-10,"4","ZFP36"
2.41066030178139e-14,0.559379565700094,0.336,0.307,6.570013586475e-10,"4","ATP2B4"
2.84336245451602e-14,0.265516178506622,0.659,0.689,7.74930003353795e-10,"4","METAP2"
3.39600124686063e-14,0.213590245674182,0.727,0.766,9.25546179819397e-10,"4","PTTG1IP"
5.71282668312442e-14,0.287138696530773,0.589,0.609,1.55697378421873e-09,"4","RALBP1"
6.87262926389111e-14,0.11643904387017,0.816,0.803,1.87306637958088e-09,"4","NFKBIA"
7.08575755215777e-14,0.409510131928309,0.446,0.436,1.93115236326508e-09,"4","IGF1R"
9.10943302325513e-14,0.325571473256205,0.444,0.419,2.48268487615795e-09,"4","PFKP"
1.28293496500593e-13,0.393403863976476,0.469,0.463,3.49651095362717e-09,"4","PCMTD1"
1.53910371641394e-13,0.311865034319826,0.586,0.603,4.19467326871455e-09,"4","RSRP1"
1.62409476641683e-13,0.216139843120097,0.742,0.765,4.42630787639243e-09,"4","LUC7L3"
1.99809560444727e-13,0.586848265821325,0.337,0.313,5.44560976036058e-09,"4","TRIM25"
2.82367862074813e-13,0.65560070017537,0.301,0.275,7.69565371298694e-09,"4","RB1"
3.65162651905157e-13,0.586126297705917,0.349,0.332,9.95214291502315e-09,"4","C1GALT1"
3.81781658774701e-13,0.52124100932001,0.418,0.416,1.04050773282457e-08,"4","NRIP1"
5.87401198439936e-13,0.121567044165794,0.924,0.936,1.6009032262282e-08,"4","TOMM20"
6.9458064864807e-13,0.372626754433753,0.428,0.409,1.89301009982545e-08,"4","B4GALT1"
1.0246495608896e-12,0.365894867375937,0.496,0.493,2.79257991324851e-08,"4","FCGRT"
1.17687525269471e-12,0.581507693094779,0.324,0.299,3.20745581369415e-08,"4","ARMCX2"
1.27376238977587e-12,0.480633366304921,0.444,0.432,3.47151201709516e-08,"4","H1F0"
1.39627671751342e-12,0.58521547800147,0.344,0.328,3.80541256591106e-08,"4","AAMDC"
1.64070328650647e-12,0.219845383013147,0.67,0.702,4.47157273704473e-08,"4","REEP5"
1.87226947797704e-12,0.380778898991694,0.51,0.527,5.10268323527862e-08,"4","SPTSSA"
2.31541989502977e-12,0.350856747936275,0.512,0.51,6.31044538191412e-08,"4","MECOM"
2.60275768056044e-12,0.733519833530302,0.307,0.29,7.09355578259942e-08,"4","MCCC2"
3.26820715353138e-12,0.598270601370739,0.328,0.306,8.90717177623443e-08,"4","R3HDM2"
5.08039252003242e-12,0.496430520428611,0.447,0.447,1.38461017740964e-07,"4","HCFC1R1"
7.90324742939872e-12,0.198103237345657,0.771,0.789,2.15395105440833e-07,"4","CYB5A"
1.2771452404031e-11,0.224940712215734,0.612,0.633,3.48073163819462e-07,"4","SAT2"
1.30392484630209e-11,0.288851990352715,0.361,0.325,3.55371677611171e-07,"4","TPM2"
2.03458480331785e-11,0.127841721934136,0.865,0.883,5.54505742296247e-07,"4","YWHAZ"
2.0821746874361e-11,0.153203775937989,0.66,0.681,5.67475889313836e-07,"4","GCC2"
2.66731919766186e-11,0.431594978745093,0.458,0.468,7.26951174130763e-07,"4","SLC25A24"
2.85386062897145e-11,0.192385612157392,0.624,0.645,7.7779117581988e-07,"4","MAP1LC3B"
3.10089394464558e-11,0.316607269818928,0.54,0.556,8.45117635673707e-07,"4","MIDN"
3.5832484533341e-11,0.198495517139821,0.67,0.711,9.76578533471676e-07,"4","TMEM219"
3.7587890978721e-11,0.291197167804718,0.577,0.596,1.02442038073406e-06,"4","TMEM147"
5.30998320289753e-11,0.239085388160876,0.648,0.675,1.44718282211769e-06,"4","RPS19BP1"
6.6500974331519e-11,0.418978726945001,0.321,0.294,1.81241755443122e-06,"4","FHL2"
6.75623749668801e-11,0.294105606386692,0.556,0.543,1.84134496734735e-06,"4","EGR1"
7.18117076754589e-11,0.501289828355586,0.349,0.332,1.95715628098696e-06,"4","CALCOCO2"
7.89419871997806e-11,0.208024317922065,0.628,0.659,2.15148491914282e-06,"4","ACADVL"
1.32059446313639e-10,0.28576331929705,0.57,0.586,3.59914814983193e-06,"4","CMTM7"
1.50231383278252e-10,0.379220602538671,0.366,0.345,4.09440611986548e-06,"4","MPZL2"
1.72734676194318e-10,0.14142455675838,0.758,0.79,4.70771086499994e-06,"4","DDX24"
2.29649999341034e-10,0.111398357452443,0.928,0.94,6.25888108204053e-06,"4","SNRPD2"
2.82807023124425e-10,0.11090915305337,0.946,0.952,7.70762260823307e-06,"4","DDX5"
4.16517208376797e-10,0.330356879778181,0.417,0.407,1.13517599971012e-05,"4","DYNLT3"
6.2065863894782e-10,0.177706841486703,0.762,0.76,1.69154305458839e-05,"4","PHB2"
6.68661366987635e-10,0.422893076870899,0.411,0.413,1.8223696895881e-05,"4","VAMP2"
1.12864334562577e-09,0.433611943251471,0.422,0.421,3.07600457416847e-05,"4","SLC7A1"
1.61662250630199e-09,0.132442611958437,0.854,0.872,4.40594297867545e-05,"4","PNISR"
1.68094156379938e-09,0.314307784536377,0.522,0.545,4.58123813797883e-05,"4","PHF3"
1.92937960387935e-09,0.367696789416113,0.49,0.509,5.25833117241279e-05,"4","SLC39A4"
1.97671893812569e-09,0.157053522658496,0.757,0.809,5.38734979396776e-05,"4","SEC62"
2.47305051659552e-09,0.259776400778939,0.619,0.644,6.74005187792942e-05,"4","FAM3C"
